title,username,feedback,rating,date,id
Production Operator,"Extrusion Operator in Brownwood, TX","Pros:Good benefits with low premiums. Usually plenty of overtime somewhere in the plant. Great pay for the area. That's about it. Cons:SHIFT WORK! WORK/LIFE BALANCE.. Depending on which department you may work in your shift constantly changes. The last department I was in we rotated shifts every week. 1 week of days, then evenings and then grave yard. I knew what I was getting into when I applied but the OT board is what kills you. It's easy enough, if you want OT then you sign the board and if you don't then you don't sign. However there is a accumulative point system that records the number of OT hours offered vs worked. So if no one signs the board whoever has the lowest # of worked hours has to do it regardless of whatever plans you may have for when you get off work. You don't find out if you have to work until your 1/2 way through the shift. It's hard to plan things when your not sure if you will have to work or not. Also they have a point system in regards to punishment. The system escalates from 1-5. No big deal. However one of the most insane things I've ever encountered is being punished for being sick. If you call in sick you get a point for missing the day. But if you stay out 3 days and come in with a DR's note there's no punishment. I just don't get it. Advice to Management:Quit treating operators like numbers.",2,2015-10-26T00:00:00.000Z,8438252
Great Company Overall,Anonymous Employee,"Pros:Lots of room for lateral movement in the company. Great culture - many of the employees end up working there for 15, 20+ years. Managers care about your career goals and will actively help you. Cons:Behind in technology, many antiquated software applications still being used. Advice to Management:Keep taking time to take care of your employees. They value it.",5,2015-10-26T00:00:00.000Z,8437790
Key Account Manager,Anonymous Employee,Pros:Unlimited career opportunities. Very competitive pay. Flexible work schedule. Rewarded fairly for achieving business goals. Great teamwork with others in department. Cons:Huge conglomerate where you can easily get lost in the shuffle if you don't make your mark. Not a lot of hand holding even during times when you may need it. Advice to Management:Keep recognizing top talent and doing everything you can to understand and retain those people. Listen to your employees as everyone has great ideas to contribute.,4,2015-10-22T00:00:00.000Z,8395662
3M,"Anonymous Employee in Saint Paul, MN","Pros:Great company, innovative culture and lots of opportunity Cons:very political, big company, pace can be slow sometimes Advice to Management:recruit best talents and think of ways to keep them",4,2015-10-21T00:00:00.000Z,8381886
A big bus witrh too many passengers,"Business Development Manager in Bracknell, England","Pros:good working environment, good ""soft"" benefits, flexible working etc Cons:deflated salaries versus comparative organisations, easy to get lost in the homogenised workforce, adequacy is rewarded and minimal incentives exist to go beyond this.",4,2015-10-21T00:00:00.000Z,8377278
Review,Anonymous Employee,"Pros:Great company to work for, there are many opportunities here to grow into the role you desire. Cons:Starting to cut benefits offered to employees.",5,2015-10-20T00:00:00.000Z,8368255
It's who you know,"Anonymous Employee in Saint Paul, MN",Pros:Great place to gain experience and even transfer to another company if you're not moving along the ranks Cons:Division restructuring was a nightmare,4,2015-10-19T00:00:00.000Z,8355026
Javascript developer,Javascript Developer,"Pros:Only good for your resume Cons:HORRIBLE PAY, slave work crappy company that hires too many workers and doesn't care about them. Advice to Management:Pay better, stop hiring H1B workers and give people a living wage you trash.",1,2015-10-18T00:00:00.000Z,8343405
Talent Acquisition,Anonymous Employee,Pros:A lot of amenities on campus Cons:No one takes lunch breaks- and working through lunch seems encouraged. Advice to Management:Develop and engage your employees.,2,2015-10-16T00:00:00.000Z,8328003
Great company,Anonymous Employee,"Pros:Many benefits, organized summer intern program Cons:I hear the winters are killer",4,2015-10-16T00:00:00.000Z,8324288
QA Lab Technician,Anonymous Employee,"Pros:It is big company which shares a lot of manufacturing fields, what helps new employees to suit their interests. Cons:Big international company comes with huge amount of people working in, which might be difficult to get quick and easy promotion. Advice to Management:I find very comfortable with 3M policy to employees, my advice would be trivial but do your best like you do already.",5,2015-10-15T00:00:00.000Z,8313651
3M Cogent is completely devasted by 3M Management,Anonymous Employee,"Pros:Most of People from Cogent days are great to work with. They are dedicated and understand what it takes to deliver on Biometric project. It was this very foundation that helps Cogent survives for this long after 3M acquired the company. The customer base is loyal even though they are suffering from deteriorated services for the last couple years. Cons:The main issue is that managers and decision makers from 3M think they know how to manage this business and refuse to listen. They think they know best when most of them are completely clueless to the business, technology and industry issues. They are NOT engaged with the industry and barely with the customers. They hide behind their process and so called best practices. 3M management treat people very poorly. By ignoring the advice given by people who really have the experience, they would then blame them when things are working well. They keep blaming others for their own blatant ignorance and arrogance. Advice to Management:3M Management needs to stop worrying about their own career path. Get off their high horse and arrogance. Be humble and listen. Stop thinking anyone at St Paul can do the job. Start paying the staff at the level they deserve instead of using some made up market number and blatantly under pay people.",1,2015-10-14T00:00:00.000Z,8297024
